7299.905429;1.45E-05;0.000657549
7299.334468;1.42E-05;0.000675655
7298.772832;1.38E-05;0.00069421
7298.220302;1.35E-05;0.00071322
7297.676666;1.32E-05;0.000732691
7297.14172;1.29E-05;0.000752627
7296.615266;1.26E-05;0.000773034
7296.097109;1.24E-05;0.000793915
7295.587064;1.21E-05;0.000815272
7295.084949;1.18E-05;0.00083711
7294.590587;1.16E-05;0.000859429
7294.103809;1.13E-05;0.000882232
7293.624448;1.11E-05;0.000905519
7293.152344;1.08E-05;0.000929291
7292.687342;1.06E-05;0.000953547
7292.22929;1.04E-05;0.000978287
7291.778042;1.02E-05;0.00100351
7291.333455;9.95E-06;0.001029213
7290.895391;9.74E-06;0.001055394
7290.463717;9.54E-06;0.001082051
7290.038303;9.35E-06;0.00110918
7289.619023;9.16E-06;0.001136777
7289.205755;8.98E-06;0.001164838
7288.79838;8.80E-06;0.001193359
7288.396783;8.62E-06;0.001222334
7288.000852;8.45E-06;0.00125176
7287.610479;8.29E-06;0.001281637
7287.225559;8.13E-06;0.001311966
7286.84599;7.97E-06;0.001342746
7286.471673;7.82E-06;0.001373974
7286.102511;7.67E-06;0.00140565
7285.738411;7.53E-06;0.00143777
7285.379283;7.39E-06;0.00147033
7285.025038;7.25E-06;0.001503327
7284.675592;7.12E-06;0.001536756
7284.330861;6.99E-06;0.001570611
7283.990764;6.87E-06;0.001604886
7283.655224;6.75E-06;0.001639575
7283.324165;6.63E-06;0.00167467
7282.997512;6.51E-06;0.001710163
7282.675193;6.40E-06;0.001746047
7282.357141;6.29E-06;0.001782312
7282.043285;6.18E-06;0.001818948
7281.733562;6.08E-06;0.001855947
7281.427907;5.98E-06;0.001893297
7281.126257;5.88E-06;0.001930988
7280.828553;5.78E-06;0.001969008
7280.534736;5.69E-06;0.002007346
7280.244749;5.60E-06;0.002045989
7279.958535;5.51E-06;0.002084924
7279.676043;5.42E-06;0.002124139
7279.397218;5.34E-06;0.002163621
7279.12201;5.26E-06;0.002203354
7278.85037;5.18E-06;0.002243326
7278.582248;5.10E-06;0.002283522
7278.317599;5.02E-06;0.002323927
7278.056376;4.95E-06;0.002364525
7277.798535;4.88E-06;0.002405302
7277.544033;4.81E-06;0.002446241
7277.292827;4.74E-06;0.002487327
7277.044877;4.67E-06;0.002528544
7276.800142;4.61E-06;0.002569874
7276.558584;4.55E-06;0.002611302
7276.320164;4.48E-06;0.00265281
7276.084847;4.42E-06;0.002694381
7275.852595;4.37E-06;0.002735997
7275.623374;4.31E-06;0.002777643
7275.39715;4.25E-06;0.002819308
7275.17389;4.20E-06;0.002861002
7274.95356;4.15E-06;0.002902735
7274.736129;4.10E-06;0.002944514
7274.521567;4.05E-06;0.002986345
7274.309844;4.00E-06;0.00302823
7274.100929;3.95E-06;0.00307017
7273.894794;3.91E-06;0.003112163
7273.691412;3.86E-06;0.003154205
7273.490755;3.82E-06;0.00319629
7273.292796;3.77E-06;0.003238411
7273.097509;3.73E-06;0.003280559
7272.904869;3.69E-06;0.003322722
7272.714851;3.65E-06;0.003364888
7272.527431;3.62E-06;0.003407043
7272.342585;3.58E-06;0.003449171
